# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 0 557 363 3358 793
p 2 0 410 510 895 496
p 2 0 282 638 714 375
p 2 0 508 412 3413 766
p 2 0 277 643 774 398
p 2 0 191 729 668 313
p 2 0 348 572 4216 675
p 2 0 258 662 837 384
p 2 0 199 721 685 317
p 2 2 436 482 4638 741
p 2 0 248 672 782 372
p 2 0 204 716 730 321
p 2 1 378 541 3692 634
p 2 0 192 728 835 329
p 2 0 163 757 742 291
p 2 0 341 579 3670 604
p 2 0 243 677 822 364
p 2 0 250 670 805 349
p 2 3 464 453 4559 753
p 2 0 129 791 487 287
p 2 1 169 750 1220 319
p 2 0 371 549 3769 677
p 2 1 298 621 1493 449
p 2 0 187 733 1400 335
p 2 13 474 433 7063 957
p 2 2 296 622 4449 546
p 2 0 213 707 3243 381
p 2 34 477 409 12110 1193
p 2 1 356 563 4552 563
p 2 37 317 566 10264 827
p 2 5 533 382 9511 988
p 2 1 446 473 8224 798
p 2 0 401 519 1994 529
i 2 920 0 0 13438 3152
p 2 0 140 780 322 286
p 2 0 207 713 343 327
p 2 0 56 864 214 205
p 2 0 68 852 214 214
p 2 0 22 898 180 175
p 2 0 30 890 184 184
p 2 0 5 915 163 162
p 2 0 28 892 182 182
p 2 0 4 916 162 161
p 2 0 29 891 183 182
p 2 0 1 919 158 158
p 2 0 28 892 182 181
p 2 28 9 883 671 298
p 2 97 37 786 1734 603
i 2 920 0 0 28883 4266
p 2 620 293 7 39296 4384
p 2 388 532 0 44755 3937
p 2 176 743 1 46479 3308
p 2 69 851 0 53636 2811
p 2 52 863 5 49339 2373
p 2 30 886 4 48942 2071
p 2 34 862 24 36726 1802
p 2 48 860 12 52965 2062
p 2 68 823 29 39699 1908
p 2 68 822 30 47287 2039
p 2 42 831 47 33512 1700
p 2 41 845 34 47003 1948
p 2 46 838 36 32378 1740
p 2 34 849 37 50964 2000
p 2 21 856 43 39810 1698
p 2 64 806 50 48751 2022
p 2 45 830 45 36212 1747
p 2 26 862 32 48452 1903
p 2 32 842 46 38113 1702
p 2 39 850 31 47556 1963
p 2 28 843 49 42618 1778
p 2 41 830 49 44679 1893
p 2 22 851 47 38179 1656
p 2 45 841 34 51759 1998
p 2 57 816 47 41238 1816
p 2 43 841 36 48787 1930
p 2 45 836 39 40975 1849
p 2 42 844 34 42522 1884
p 2 37 847 36 38602 1765
p 2 38 851 31 54427 1966
p 2 57 817 46 39082 1842
p 2 52 818 50 47052 2012
